Date,Open,High,Low,Close,Adj Close,Volume
2019-10-30,114.955299,114.955299,114.955299,114.955299,114.955299,0
2019-10-31,116.190102,116.190102,116.190102,116.190102,116.190102,0
2019-11-01,116.992104,116.992104,116.992104,116.992104,116.992104,0
2019-11-04,117.083000,117.083000,117.083000,117.083000,117.083000,0
2019-11-05,116.068199,116.068199,116.068199,116.068199,116.068199,0
2019-11-06,116.265999,116.265999,116.265999,116.265999,116.265999,0
2019-11-07,116.404297,116.404297,116.404297,116.404297,116.404297,0
2019-11-08,115.201797,115.201797,115.201797,115.201797,115.201797,0
2019-11-11,115.091499,115.091499,115.091499,115.091499,115.091499,0
2019-11-13,114.593597,114.593597,114.593597,114.593597,114.593597,0
2019-11-14,114.868698,114.868698,114.868698,114.868698,114.868698,0
2019-11-15,115.590103,115.590103,115.590103,115.590103,115.590103,0
2019-11-18,116.758202,116.758202,116.758202,116.758202,116.758202,0
2019-11-19,117.010498,117.010498,117.010498,117.010498,117.010498,0
2019-11-20,118.835297,118.835297,118.835297,118.835297,118.835297,0
2019-11-21,118.374199,118.374199,118.374199,118.374199,118.374199,0
2019-11-22,117.935204,117.935204,117.935204,117.935204,117.935204,0
2019-11-25,119.114601,119.114601,119.114601,119.114601,119.114601,0
2019-11-26,119.051498,119.051498,119.051498,119.051498,119.051498,0
2019-11-27,119.536903,119.536903,119.536903,119.536903,119.536903,0
2019-11-28,119.754601,119.754601,119.754601,119.754601,119.754601,0
2019-11-29,119.479599,119.479599,119.479599,119.479599,119.479599,0
2019-12-02,118.953697,118.953697,118.953697,118.953697,118.953697,0
2019-12-03,118.834801,118.834801,118.834801,118.834801,118.834801,0
2019-12-04,119.513100,119.513100,119.513100,119.513100,119.513100,0
2019-12-05,118.529198,118.529198,118.529198,118.529198,118.529198,0
2019-12-06,117.392799,117.392799,117.392799,117.392799,117.392799,0
2019-12-09,116.999702,116.999702,116.999702,116.999702,116.999702,0
2019-12-10,116.326103,116.326103,116.326103,116.326103,116.326103,0
2019-12-11,116.496902,116.496902,116.496902,116.496902,116.496902,0
2019-12-12,117.307800,117.307800,117.307800,117.307800,117.307800,0
2019-12-13,117.840698,117.840698,117.840698,117.840698,117.840698,0
2019-12-16,118.020699,118.020699,118.020699,118.020699,118.020699,0
2019-12-17,118.057098,118.057098,118.057098,118.057098,118.057098,0
2019-12-18,118.781502,118.781502,118.781502,118.781502,118.781502,0
2019-12-19,118.435204,118.435204,118.435204,118.435204,118.435204,0
2019-12-20,117.800003,117.800003,117.800003,117.800003,117.800003,0
2019-12-23,117.564400,117.564400,117.564400,117.564400,117.564400,0
2019-12-24,117.681000,117.681000,117.681000,117.681000,117.681000,0
2019-12-26,117.397202,117.397202,117.397202,117.397202,117.397202,0
2019-12-27,118.166397,118.166397,118.166397,118.166397,118.166397,0
2019-12-30,118.731903,118.731903,118.731903,118.731903,118.731903,0
2019-12-31,118.627296,118.627296,118.627296,118.627296,118.627296,0
2020-01-01,119.026901,119.026901,119.026901,119.026901,119.026901,0
2020-01-02,119.727402,119.727402,119.727402,119.727402,119.727402,0
2020-01-03,120.156799,120.156799,120.156799,120.156799,120.156799,0
2020-01-06,118.899101,118.899101,118.899101,118.899101,118.899101,0
2020-01-07,119.204300,119.204300,119.204300,119.204300,119.204300,0
2020-01-08,119.057602,119.057602,119.057602,119.057602,119.057602,0
2020-01-09,120.033203,120.033203,120.033203,120.033203,120.033203,0
2020-01-10,120.360802,120.360802,120.360802,120.360802,120.360802,0
2020-01-13,120.834602,120.834602,120.834602,120.834602,120.834602,0
2020-01-14,121.765701,121.765701,121.765701,121.765701,121.765701,0
2020-01-15,122.163002,122.163002,122.163002,122.163002,122.163002,0
2020-01-16,122.550499,122.550499,122.550499,122.550499,122.550499,0
2020-01-17,123.473396,123.473396,123.473396,123.473396,123.473396,0
2020-01-20,123.195900,123.195900,123.195900,123.195900,123.195900,0
2020-01-21,123.011497,123.011497,123.011497,123.011497,123.011497,0
2020-01-22,122.682503,122.682503,122.682503,122.682503,122.682503,0
2020-01-23,123.093498,123.093498,123.093498,123.093498,123.093498,0
2020-01-24,123.444298,123.444298,123.444298,123.444298,123.444298,0
2020-01-27,125.126198,125.126198,125.126198,125.126198,125.126198,0
2020-01-28,124.912300,124.912300,124.912300,124.912300,124.912300,0
2020-01-29,125.425499,125.425499,125.425499,125.425499,125.425499,0
2020-01-30,124.931801,124.931801,124.931801,124.931801,124.931801,0
2020-01-31,124.248100,124.248100,124.248100,124.248100,124.248100,0
2020-02-03,123.017799,123.017799,123.017799,123.017799,123.017799,0
2020-02-04,123.835503,123.835503,123.835503,123.835503,123.835503,0
2020-02-05,125.070297,125.070297,125.070297,125.070297,125.070297,0
2020-02-06,126.121498,126.121498,126.121498,126.121498,126.121498,0
2020-02-07,128.501694,128.501694,128.501694,128.501694,128.501694,0
2020-02-10,129.108093,129.108093,129.108093,129.108093,129.108093,0
2020-02-11,130.051804,130.051804,130.051804,130.051804,130.051804,0
2020-02-12,130.473206,130.473206,130.473206,130.473206,130.473206,0
2020-02-13,131.960999,131.960999,131.960999,131.960999,131.960999,0
2020-02-14,131.504593,131.504593,131.504593,131.504593,131.504593,0
